DIRECTORY,FILENAME,TYPE,SOURCE,FILESIZE
apps/22,speedcrunch.png,symlink,./accessories-calculator.png,28
apps/22,x-system-software-sources.png,symlink,./software-properties.png,25
apps/22,system-config-date.png,symlink,./evolution-calendar.png,24
apps/22,gnome-desktop-config.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,x-browser.png,png,,1038
apps/22,xfce-terminal.png,symlink,./utilities-terminal.png,24
apps/22,gnome-nettool.png,png,,829
apps/22,goa-account.png,symlink,./goa-panel.png,15
apps/22,libreoffice3-startcenter.png,symlink,./libreoffice-main.png,22
apps/22,gnome-session-halt.png,symlink,./gnome-shutdown.png,20
apps/22,libreoffice-draw.png,png,,839
apps/22,gimp.png,png,,886
apps/22,x-office-calendar.png,symlink,./evolution-calendar.png,24
apps/22,opera.png,png,,805
apps/22,gnome-session-sleep.png,symlink,./gnome-session-suspend.png,27
apps/22,xfsm-shutdown.png,symlink,./gnome-shutdown.png,20
apps/22,screenie.png,symlink,./gnome-screenshot.png,22
apps/22,display-capplet.png,symlink,./gnome-display-properties.png,30
apps/22,software-properties.png,png,,916
apps/22,gnome-xterm.png,symlink,./utilities-terminal.png,24
apps/22,gparted.png,png,,926
apps/22,xfce-filemanager.png,symlink,./system-file-manager.png,25
apps/22,galculator.png,symlink,./accessories-calculator.png,28
apps/22,preferences-system-sharing.png,png,,822
apps/22,libreoffice34-draw.png,symlink,./libreoffice-draw.png,22
apps/22,korganizer.png,symlink,./evolution-calendar.png,24
apps/22,gkamus.png,png,,535
apps/22,calc.png,symlink,./accessories-calculator.png,28
apps/22,libreoffice3-draw.png,symlink,./libreoffice-draw.png,22
apps/22,gnome-system-monitor.png,symlink,./utilities-system-monitor.png,30
apps/22,virt-viewer.png,symlink,./gnome-display-properties.png,30
apps/22,bluetoothradio.png,symlink,./preferences-system-bluetooth.png,34
apps/22,plan.png,symlink,./evolution-calendar.png,24
apps/22,mousepad.png,symlink,./accessories-text-editor.png,29
apps/22,nautilus-cd-burner.png,symlink,./brasero.png,13
apps/22,libreoffice34-math.png,symlink,./libreoffice-math.png,22
apps/22,gnome-session-switch.png,png,,487
apps/22,sublime.png,png,,750
apps/22,preferences-desktop-display.png,symlink,./gnome-display-properties.png,30
apps/22,preferences_system_power_management.png,symlink,../../devices/22/battery.png,28
apps/22,stock_calendar.png,symlink,./evolution-calendar.png,24
apps/22,xfsm-switch.png,symlink,./gnome-session-switch.png,26
apps/22,brasero.png,png,,1060
apps/22,blueman.png,symlink,./preferences-system-bluetooth.png,34
apps/22,xfsm-logout.png,symlink,./gnome-logout.png,18
apps/22,mozilla-firefox.png,symlink,./firefox.png,13
apps/22,access.png,symlink,./preferences-desktop-accessibility.png,39
apps/22,security-medium.png,symlink,./security.png,14
apps/22,opera-widget.png,symlink,./opera-widget-manager.png,26
apps/22,libreoffice34-impress.png,symlink,./libreoffice-impress.png,25
apps/22,preferences-system-bluetooth.png,png,,967
apps/22,gnome-calendar.png,symlink,./evolution-calendar.png,24
apps/22,opera-browser.png,symlink,./opera.png,11
apps/22,gnome-session-suspend.png,png,,583
apps/22,power.png,symlink,../../devices/22/battery.png,28
apps/22,gnome-term.png,symlink,./utilities-terminal.png,24
apps/22,gnome-calculator.png,symlink,./accessories-calculator.png,28
apps/22,terminal.png,symlink,./utilities-terminal.png,24
apps/22,unity-power-panel.png,symlink,../../devices/22/battery.png,28
apps/22,gthumb.png,symlink,./eog.png,9
apps/22,k3b.png,symlink,./brasero.png,13
apps/22,accessories-calculator.png,png,,680
apps/22,network-workgroup.png,png,,703
apps/22,edit-urpm-sources.png,symlink,./software-properties.png,25
apps/22,mtpaint.png,symlink,./gimp.png,10
apps/22,gnome-log-out.png,symlink,./gnome-logout.png,18
apps/22,chromium.png,symlink,./chromium-browser.png,22
apps/22,shares.png,symlink,../../places/22/folder-remote.png,33
apps/22,org.gnome.Cheese.png,symlink,./cheese.png,12
apps/22,unity-display-panel.png,symlink,./gnome-display-properties.png,30
apps/22,xfburn.png,symlink,./brasero.png,13
apps/22,libreoffice-calc.png,png,,902
apps/22,eog.png,png,,791
apps/22,bluetooth-48.png,symlink,./preferences-system-bluetooth.png,34
apps/22,praat.png,png,,620
apps/22,openterm.png,symlink,./utilities-terminal.png,24
apps/22,xfsm-hibernate.png,symlink,./gnome-session-hibernate.png,29
apps/22,applets-screenshooter.png,symlink,./gnome-screenshot.png,22
apps/22,gnome-sound-properties.png,symlink,./preferences-desktop-sound.png,31
apps/22,file-roller.png,png,,502
apps/22,catfish.png,symlink,../../actions/22/system-search.png,34
apps/22,notification-area.png,symlink,./notifications.png,19
apps/22,gnome-settings-sound.png,symlink,./preferences-desktop-sound.png,31
apps/22,time-admin.png,png,,935
apps/22,config-users.png,png,,1028
apps/22,utilities-file-archiver.png,symlink,./file-roller.png,17
apps/22,libreoffice5.0-base.png,symlink,./libreoffice-base.png,22
apps/22,screenie-qt.png,symlink,./gnome-screenshot.png,22
apps/22,accessibility-directory.png,symlink,./preferences-desktop-accessibility.png,39
apps/22,evolution-calendar.png,png,,741
apps/22,xbrowser.png,symlink,./x-browser.png,15
apps/22,notification_area_icon.png,symlink,./notifications.png,19
apps/22,kfm.png,symlink,./system-file-manager.png,25
apps/22,background.png,symlink,./preferences-desktop-wallpaper.png,35
apps/22,pk-package-sources.png,symlink,./software-properties.png,25
apps/22,corebird.png,png,,755
apps/22,org.gnome.Calendar.png,symlink,./evolution-calendar.png,24
apps/22,xfce4-backdrop.png,symlink,./preferences-desktop-wallpaper.png,35
apps/22,cups.png,symlink,../../devices/22/printer.png,28
apps/22,gnome-volume-control.png,symlink,./preferences-desktop-sound.png,31
apps/22,google-chrome.png,png,,893
apps/22,config-language.png,symlink,./preferences-desktop-locale.png,32
apps/22,vlc.png,png,,896
apps/22,ax-applet.png,symlink,./preferences-desktop-accessibility.png,39
apps/22,system-suspend.png,symlink,./gnome-session-suspend.png,27
apps/22,ksysguard.png,symlink,./utilities-system-monitor.png,30
apps/22,VBox.png,symlink,./virtualbox.png,16
apps/22,libreoffice3-impress.png,symlink,./libreoffice-impress.png,25
apps/22,config-date.png,symlink,./time-admin.png,16
apps/22,bluetooth.png,symlink,./preferences-system-bluetooth.png,34
apps/22,flegita.png,symlink,../../devices/22/scanner.png,28
apps/22,multimedia-photo-viewer.png,symlink,./eog.png,9
apps/22,htop.png,symlink,./utilities-system-monitor.png,30
apps/22,gnome-monitor.png,symlink,./utilities-system-monitor.png,30
apps/22,drakconf.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,libreoffice-math.png,png,,710
apps/22,gconfeditor.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,firefox-4.0.png,symlink,./firefox.png,13
apps/22,Etermutilities-terminal.png,symlink,./utilities-terminal.png,24
apps/22,paprefs.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,gnome-power-statistics.png,symlink,../../devices/22/battery.png,28
apps/22,kopete.png,symlink,./pidgin.png,12
apps/22,preferences-system-privacy.png,symlink,./security.png,14
apps/22,xfce-edit.png,symlink,./accessories-text-editor.png,29
apps/22,orage_globaltime.png,symlink,./evolution-calendar.png,24
apps/22,system-installer.png,symlink,./synaptic.png,14
apps/22,blueradio.png,symlink,./preferences-system-bluetooth.png,34
apps/22,xfsm-reboot.png,symlink,./gnome-session-reboot.png,26
apps/22,libreoffice3-base.png,symlink,./libreoffice-base.png,22
apps/22,xfce4-mcs-manager.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,zenmap.png,symlink,./gnome-nettool.png,19
apps/22,palimpsest.png,png,,694
apps/22,libreoffice34-template.png,symlink,./libreoffice-main.png,22
apps/22,gnome-disks.png,symlink,./palimpsest.png,16
apps/22,chromium-browser.png,png,,908
apps/22,inkscape.png,png,,771
apps/22,system-file-manager.png,png,,405
apps/22,gconf-editor.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,libreoffice-main.png,png,,573
apps/22,libreoffice3-writer.png,symlink,./libreoffice-writer.png,24
apps/22,audacious.png,png,,871
apps/22,libreoffice5.0-writer.png,symlink,./libreoffice-writer.png,24
apps/22,gnome-settings-accessibility-technologies.png,symlink,./preferences-desktop-accessibility.png,39
apps/22,gnome-session-reboot.png,png,,531
apps/22,libreoffice5.0-math.png,symlink,./libreoffice-math.png,22
apps/22,kmousetool.png,symlink,../../devices/22/input-mouse.png,32
apps/22,preferences-desktop-accessibility.png,png,,974
apps/22,multisystem-vbox.png,symlink,./virtualbox.png,16
apps/22,gkdebconf-icon.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,X-browser.png,symlink,./x-browser.png,15
apps/22,lxterminal.png,symlink,./utilities-terminal.png,24
apps/22,gnome-screenshot.png,png,,847
apps/22,gksu-root-terminal.png,png,,487
apps/22,cinnamon-power-manager.png,symlink,../../devices/22/battery.png,28
apps/22,system-shut-down.png,symlink,./gnome-shutdown.png,20
apps/22,gnome-networktool.png,symlink,./gnome-nettool.png,19
apps/22,xfsm-suspend.png,symlink,./gnome-session-suspend.png,27
apps/22,preferences-desktop-locale.png,png,,856
apps/22,code.png,png,,794
apps/22,xfce-sound.png,symlink,./preferences-desktop-sound.png,31
apps/22,haroopad.png,png,,996
apps/22,system-restart.png,symlink,./gnome-session-reboot.png,26
apps/22,firefox-3.0.png,symlink,./firefox.png,13
apps/22,ximian-evolution-calendar.png,symlink,./evolution-calendar.png,24
apps/22,accessories-text-editor.png,png,,620
apps/22,konsole.png,symlink,./utilities-terminal.png,24
apps/22,firefox.png,png,,1073
apps/22,gnome-eterm.png,symlink,./utilities-terminal.png,24
apps/22,nautilus.png,symlink,./system-file-manager.png,25
apps/22,sleep.png,symlink,./gnome-session-suspend.png,27
apps/22,text-editor.png,symlink,./accessories-text-editor.png,29
apps/22,preferences-system-notifications.png,symlink,./notifications.png,19
apps/22,opera-widget-manager.png,png,,1110
apps/22,libreoffice5.0-impress.png,symlink,./libreoffice-impress.png,25
apps/22,preferences-system-search.png,png,,903
apps/22,xecurebrowser.png,symlink,./x-browser.png,15
apps/22,blankon-installer.png,png,,1031
apps/22,baobab.png,png,,810
apps/22,redhat-server_settings.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,utilities-terminal.png,png,,572
apps/22,office-calendar.png,symlink,./evolution-calendar.png,24
apps/22,Terminal.png,symlink,./utilities-terminal.png,24
apps/22,multimedia-volume-control.png,symlink,./preferences-desktop-sound.png,31
apps/22,anydesk.png,png,,657
apps/22,libreoffice-impress.png,png,,491
apps/22,libreoffice34-base.png,symlink,./libreoffice-base.png,22
apps/22,gnome-device-manager.png,symlink,./palimpsest.png,16
apps/22,system-config-users.png,symlink,./config-users.png,18
apps/22,control-center2.png,symlink,../../categories/22/preferences-desktop.png,43
apps/22,gnome-session-hibernate.png,png,,597
apps/22,xfcalendar.png,symlink,./evolution-calendar.png,24
apps/22,geoblankon-peta.png,png,,1185
apps/22,locale.png,symlink,./preferences-desktop-locale.png,32
apps/22,security.png,png,,668
apps/22,system-switch-user.png,symlink,./gnome-session-switch.png,26
apps/22,redhat-filemanager.png,symlink,./system-file-manager.png,25
apps/22,multisystem-liveusb.png,png,,645
apps/22,ksnapshot.png,symlink,./gnome-screenshot.png,22
apps/22,google-pacman.png,png,,783
apps/22,libreoffice5.0-template.png,symlink,./libreoffice-main.png,22
apps/22,virtualbox.png,png,,956
apps/22,internet-mail.png,symlink,../../actions/22/mail-send.png,30
apps/22,orca.png,symlink,./preferences-desktop-accessibility.png,39
apps/22,gnome-logout.png,png,,573
apps/22,gnome-word.png,symlink,./accessories-text-editor.png,29
apps/22,preferences-desktop-multimedia.png,symlink,./preferences-desktop-sound.png,31
apps/22,libreoffice5.0-calc.png,symlink,./libreoffice-calc.png,22
apps/22,kuser.png,symlink,./config-users.png,18
apps/22,system-software-install.png,symlink,./synaptic.png,14
apps/22,libreoffice3-math.png,symlink,./libreoffice-math.png,22
apps/22,geary.png,png,,760
apps/64,evince.png,png,,2924
apps/64,gnome-app-install.png,symlink,./synaptic.png,14
apps/64,system-users.png,symlink,./config-users.png,18
apps/64,preferences-desktop-keyboard.png,symlink,../../devices/64/keyboard.png,29
apps/64,gnome-settings-background.png,symlink,./preferences-desktop-wallpaper.png,35
apps/64,amarok.png,png,,4101
apps/64,gnome-terminal.png,symlink,./utilities-terminal.png,24
apps/64,gwenview.png,symlink,./eog.png,9
apps/64,utilities-log-viewer.png,symlink,./logviewer.png,15
apps/64,gpk-repo.png,symlink,./software-properties.png,25
apps/64,mpv.png,png,,3313
apps/64,scim-setup.png,png,,3743
apps/64,file-manager.png,symlink,./system-file-manager.png,25
apps/64,midori.png,png,,3807
apps/64,utilities-system-monitor.png,png,,2598
apps/64,libreoffice34-calc.png,symlink,./libreoffice-calc.png,22
apps/64,ristretto.png,symlink,./eog.png,9
apps/64,libreoffice3-calc.png,symlink,./libreoffice-calc.png,22
apps/64,google-chrome-unstable.png,symlink,./google-chrome.png,19
apps/64,bt-logo.png,symlink,./preferences-system-bluetooth.png,34
apps/64,system-suspend-hibernate.png,symlink,./gnome-session-hibernate.png,29
apps/64,goa-panel.png,png,,3888
apps/64,libreoffice34-startcenter.png,symlink,./libreoffice-main.png,22
apps/64,system-hibernate.png,symlink,./gnome-session-hibernate.png,29
apps/64,preferences-system-time.png,symlink,./time-admin.png,16
apps/64,hotwire.png,symlink,./utilities-terminal.png,24
apps/64,preferences-color.png,png,,2535
apps/64,virtualbox-ose.png,symlink,./virtualbox.png,16
apps/64,pidgin.png,png,,2467
apps/64,gcolor2.png,png,,3506
apps/64,libreoffice-base.png,png,,2803
apps/64,libreoffice5.0-startcenter.png,symlink,./libreoffice-main.png,22
apps/64,blueradio-48.png,symlink,./preferences-system-bluetooth.png,34
apps/64,preferences-system-power.png,symlink,../../devices/64/battery.png,28
apps/64,cheese.png,png,,4807
apps/64,Xecure-Browser.png,symlink,./x-browser.png,15
apps/64,key-mon.png,png,,2072
apps/64,system-config-displayca.png,symlink,./gnome-display-properties.png,30
apps/64,preferences-system-power-management.png,symlink,../../devices/64/battery.png,28
apps/64,libreoffice34-writer.png,symlink,./libreoffice-writer.png,24
apps/64,wallpaper.png,symlink,./preferences-desktop-wallpaper.png,35
apps/64,preferences-sound.png,symlink,./preferences-desktop-sound.png,31
apps/64,startupmanager.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,preferences-desktop-sound.png,png,,2626
apps/64,libreoffice5.0-draw.png,symlink,./libreoffice-draw.png,22
apps/64,libreoffice-startcenter.png,symlink,./libreoffice-main.png,22
apps/64,gnome-audio.png,symlink,./preferences-desktop-sound.png,31
apps/64,synaptic.png,png,,4567
apps/64,gksu-debian.png,symlink,./gksu-root-terminal.png,24
apps/64,logviewer.png,png,,3331
apps/64,qbittorrent.png,png,,3867
apps/64,gnome-package.png,symlink,./synaptic.png,14
apps/64,libreoffice-template.png,symlink,./libreoffice-main.png,22
apps/64,gnome-session-logout.png,symlink,./gnome-logout.png,18
apps/64,synapse.png,png,,3154
apps/64,kedit.png,symlink,./accessories-text-editor.png,29
apps/64,gnome-power-manager.png,symlink,../../devices/64/battery.png,28
apps/64,tilda.png,symlink,./utilities-terminal.png,24
apps/64,gpicview.png,symlink,./eog.png,9
apps/64,bash.png,symlink,./utilities-terminal.png,24
apps/64,gnome-shutdown.png,png,,1785
apps/64,system-config-display.png,symlink,./gnome-display-properties.png,30
apps/64,gnome-display-properties.png,png,,1437
apps/64,office-date.png,symlink,./evolution-calendar.png,24
apps/64,preferences-desktop-peripherals.png,symlink,../../devices/64/input-mouse.png,32
apps/64,firefox-3.5.png,symlink,./firefox.png,13
apps/64,gedit.png,symlink,./accessories-text-editor.png,29
apps/64,gkdebconf.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,un-reboot.png,symlink,./gnome-session-reboot.png,26
apps/64,preferences-desktop-wallpaper.png,png,,4390
apps/64,atom.png,png,,3941
apps/64,redhat-tools.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,boot.png,symlink,./gnome-shutdown.png,20
apps/64,libreoffice3-template.png,symlink,./libreoffice-main.png,22
apps/64,notifications.png,png,,2377
apps/64,libreoffice-writer.png,png,,1972
apps/64,zsnes.png,symlink,../../categories/64/applications-games.png,42
apps/64,logview.png,symlink,./logviewer.png,15
apps/64,xarchiver.png,symlink,./file-roller.png,17
apps/64,org.gnome.Software.png,png,,3057
apps/64,susers.png,symlink,./config-users.png,18
apps/64,chromium.png.png,symlink,./chromium-browser.png,22
apps/64,speedcrunch.png,symlink,./accessories-calculator.png,28
apps/64,x-system-software-sources.png,symlink,./software-properties.png,25
apps/64,system-config-date.png,symlink,./evolution-calendar.png,24
apps/64,gnome-desktop-config.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,x-browser.png,png,,4256
apps/64,xfce-terminal.png,symlink,./utilities-terminal.png,24
apps/64,gnome-nettool.png,png,,2651
apps/64,goa-account.png,symlink,./goa-panel.png,15
apps/64,libreoffice3-startcenter.png,symlink,./libreoffice-main.png,22
apps/64,gnome-session-halt.png,symlink,./gnome-shutdown.png,20
apps/64,libreoffice-draw.png,png,,3207
apps/64,gimp.png,png,,3306
apps/64,x-office-calendar.png,symlink,./evolution-calendar.png,24
apps/64,opera.png,png,,2790
apps/64,gnome-session-sleep.png,symlink,./gnome-session-suspend.png,27
apps/64,xfsm-shutdown.png,symlink,./gnome-shutdown.png,20
apps/64,screenie.png,symlink,./gnome-screenshot.png,22
apps/64,display-capplet.png,symlink,./gnome-display-properties.png,30
apps/64,software-properties.png,png,,3023
apps/64,gnome-xterm.png,symlink,./utilities-terminal.png,24
apps/64,gparted.png,png,,3454
apps/64,xfce-filemanager.png,symlink,./system-file-manager.png,25
apps/64,galculator.png,symlink,./accessories-calculator.png,28
apps/64,preferences-system-sharing.png,png,,2980
apps/64,libreoffice34-draw.png,symlink,./libreoffice-draw.png,22
apps/64,korganizer.png,symlink,./evolution-calendar.png,24
apps/64,gkamus.png,png,,1352
apps/64,calc.png,symlink,./accessories-calculator.png,28
apps/64,libreoffice3-draw.png,symlink,./libreoffice-draw.png,22
apps/64,gnome-system-monitor.png,symlink,./utilities-system-monitor.png,30
apps/64,virt-viewer.png,symlink,./gnome-display-properties.png,30
apps/64,bluetoothradio.png,symlink,./preferences-system-bluetooth.png,34
apps/64,plan.png,symlink,./evolution-calendar.png,24
apps/64,mousepad.png,symlink,./accessories-text-editor.png,29
apps/64,nautilus-cd-burner.png,symlink,./brasero.png,13
apps/64,libreoffice34-math.png,symlink,./libreoffice-math.png,22
apps/64,gnome-session-switch.png,png,,1523
apps/64,sublime.png,png,,2321
apps/64,preferences-desktop-display.png,symlink,./gnome-display-properties.png,30
apps/64,preferences_system_power_management.png,symlink,../../devices/64/battery.png,28
apps/64,stock_calendar.png,symlink,./evolution-calendar.png,24
apps/64,xfsm-switch.png,symlink,./gnome-session-switch.png,26
apps/64,brasero.png,png,,4650
apps/64,blueman.png,symlink,./preferences-system-bluetooth.png,34
apps/64,xfsm-logout.png,symlink,./gnome-logout.png,18
apps/64,mozilla-firefox.png,symlink,./firefox.png,13
apps/64,access.png,symlink,./preferences-desktop-accessibility.png,39
apps/64,security-medium.png,symlink,./security.png,14
apps/64,opera-widget.png,symlink,./opera-widget-manager.png,26
apps/64,libreoffice34-impress.png,symlink,./libreoffice-impress.png,25
apps/64,preferences-system-bluetooth.png,png,,3278
apps/64,gnome-calendar.png,symlink,./evolution-calendar.png,24
apps/64,opera-browser.png,symlink,./opera.png,11
apps/64,gnome-session-suspend.png,png,,1729
apps/64,power.png,symlink,../../devices/64/battery.png,28
apps/64,gnome-term.png,symlink,./utilities-terminal.png,24
apps/64,gnome-calculator.png,symlink,./accessories-calculator.png,28
apps/64,terminal.png,symlink,./utilities-terminal.png,24
apps/64,unity-power-panel.png,symlink,../../devices/64/battery.png,28
apps/64,gthumb.png,symlink,./eog.png,9
apps/64,k3b.png,symlink,./brasero.png,13
apps/64,accessories-calculator.png,png,,1844
apps/64,network-workgroup.png,png,,2375
apps/64,edit-urpm-sources.png,symlink,./software-properties.png,25
apps/64,mtpaint.png,symlink,./gimp.png,10
apps/64,gnome-log-out.png,symlink,./gnome-logout.png,18
apps/64,chromium.png,symlink,./chromium-browser.png,22
apps/64,shares.png,symlink,../../places/64/folder-remote.png,33
apps/64,org.gnome.Cheese.png,symlink,./cheese.png,12
apps/64,unity-display-panel.png,symlink,./gnome-display-properties.png,30
apps/64,xfburn.png,symlink,./brasero.png,13
apps/64,libreoffice-calc.png,png,,2364
apps/64,eog.png,png,,2511
apps/64,bluetooth-48.png,symlink,./preferences-system-bluetooth.png,34
apps/64,praat.png,png,,1874
apps/64,openterm.png,symlink,./utilities-terminal.png,24
apps/64,xfsm-hibernate.png,symlink,./gnome-session-hibernate.png,29
apps/64,applets-screenshooter.png,symlink,./gnome-screenshot.png,22
apps/64,gnome-sound-properties.png,symlink,./preferences-desktop-sound.png,31
apps/64,file-roller.png,png,,1765
apps/64,catfish.png,symlink,../../actions/64/system-search.png,34
apps/64,notification-area.png,symlink,./notifications.png,19
apps/64,gnome-settings-sound.png,symlink,./preferences-desktop-sound.png,31
apps/64,time-admin.png,png,,3164
apps/64,config-users.png,png,,3868
apps/64,utilities-file-archiver.png,symlink,./file-roller.png,17
apps/64,libreoffice5.0-base.png,symlink,./libreoffice-base.png,22
apps/64,screenie-qt.png,symlink,./gnome-screenshot.png,22
apps/64,accessibility-directory.png,symlink,./preferences-desktop-accessibility.png,39
apps/64,evolution-calendar.png,png,,2384
apps/64,xbrowser.png,symlink,./x-browser.png,15
apps/64,notification_area_icon.png,symlink,./notifications.png,19
apps/64,kfm.png,symlink,./system-file-manager.png,25
apps/64,background.png,symlink,./preferences-desktop-wallpaper.png,35
apps/64,pk-package-sources.png,symlink,./software-properties.png,25
apps/64,corebird.png,png,,2566
apps/64,org.gnome.Calendar.png,symlink,./evolution-calendar.png,24
apps/64,xfce4-backdrop.png,symlink,./preferences-desktop-wallpaper.png,35
apps/64,cups.png,symlink,../../devices/64/printer.png,28
apps/64,gnome-volume-control.png,symlink,./preferences-desktop-sound.png,31
apps/64,google-chrome.png,png,,3567
apps/64,config-language.png,symlink,./preferences-desktop-locale.png,32
apps/64,vlc.png,png,,2834
apps/64,ax-applet.png,symlink,./preferences-desktop-accessibility.png,39
apps/64,system-suspend.png,symlink,./gnome-session-suspend.png,27
apps/64,ksysguard.png,symlink,./utilities-system-monitor.png,30
apps/64,VBox.png,symlink,./virtualbox.png,16
apps/64,libreoffice3-impress.png,symlink,./libreoffice-impress.png,25
apps/64,config-date.png,symlink,./time-admin.png,16
apps/64,bluetooth.png,symlink,./preferences-system-bluetooth.png,34
apps/64,flegita.png,symlink,../../devices/64/scanner.png,28
apps/64,multimedia-photo-viewer.png,symlink,./eog.png,9
apps/64,htop.png,symlink,./utilities-system-monitor.png,30
apps/64,gnome-monitor.png,symlink,./utilities-system-monitor.png,30
apps/64,drakconf.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,libreoffice-math.png,png,,2463
apps/64,gconfeditor.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,firefox-4.0.png,symlink,./firefox.png,13
apps/64,Etermutilities-terminal.png,symlink,./utilities-terminal.png,24
apps/64,paprefs.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,gnome-power-statistics.png,symlink,../../devices/64/battery.png,28
apps/64,kopete.png,symlink,./pidgin.png,12
apps/64,preferences-system-privacy.png,symlink,./security.png,14
apps/64,xfce-edit.png,symlink,./accessories-text-editor.png,29
apps/64,orage_globaltime.png,symlink,./evolution-calendar.png,24
apps/64,system-installer.png,symlink,./synaptic.png,14
apps/64,blueradio.png,symlink,./preferences-system-bluetooth.png,34
apps/64,xfsm-reboot.png,symlink,./gnome-session-reboot.png,26
apps/64,libreoffice3-base.png,symlink,./libreoffice-base.png,22
apps/64,xfce4-mcs-manager.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,zenmap.png,symlink,./gnome-nettool.png,19
apps/64,palimpsest.png,png,,2408
apps/64,libreoffice34-template.png,symlink,./libreoffice-main.png,22
apps/64,gnome-disks.png,symlink,./palimpsest.png,16
apps/64,chromium-browser.png,png,,3540
apps/64,inkscape.png,png,,2769
apps/64,system-file-manager.png,png,,1002
apps/64,gconf-editor.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,libreoffice-main.png,png,,1577
apps/64,libreoffice3-writer.png,symlink,./libreoffice-writer.png,24
apps/64,audacious.png,png,,3119
apps/64,libreoffice5.0-writer.png,symlink,./libreoffice-writer.png,24
apps/64,gnome-settings-accessibility-technologies.png,symlink,./preferences-desktop-accessibility.png,39
apps/64,gnome-session-reboot.png,png,,1569
apps/64,libreoffice5.0-math.png,symlink,./libreoffice-math.png,22
apps/64,kmousetool.png,symlink,../../devices/64/input-mouse.png,32
apps/64,preferences-desktop-accessibility.png,png,,3471
apps/64,multisystem-vbox.png,symlink,./virtualbox.png,16
apps/64,gkdebconf-icon.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,X-browser.png,symlink,./x-browser.png,15
apps/64,lxterminal.png,symlink,./utilities-terminal.png,24
apps/64,gnome-screenshot.png,png,,2944
apps/64,gksu-root-terminal.png,png,,1632
apps/64,cinnamon-power-manager.png,symlink,../../devices/64/battery.png,28
apps/64,system-shut-down.png,symlink,./gnome-shutdown.png,20
apps/64,gnome-networktool.png,symlink,./gnome-nettool.png,19
apps/64,xfsm-suspend.png,symlink,./gnome-session-suspend.png,27
apps/64,preferences-desktop-locale.png,png,,4574
apps/64,code.png,png,,2560
apps/64,xfce-sound.png,symlink,./preferences-desktop-sound.png,31
apps/64,haroopad.png,png,,3518
apps/64,system-restart.png,symlink,./gnome-session-reboot.png,26
apps/64,firefox-3.0.png,symlink,./firefox.png,13
apps/64,ximian-evolution-calendar.png,symlink,./evolution-calendar.png,24
apps/64,accessories-text-editor.png,png,,2261
apps/64,konsole.png,symlink,./utilities-terminal.png,24
apps/64,firefox.png,png,,4339
apps/64,gnome-eterm.png,symlink,./utilities-terminal.png,24
apps/64,nautilus.png,symlink,./system-file-manager.png,25
apps/64,sleep.png,symlink,./gnome-session-suspend.png,27
apps/64,text-editor.png,symlink,./accessories-text-editor.png,29
apps/64,preferences-system-notifications.png,symlink,./notifications.png,19
apps/64,opera-widget-manager.png,png,,3937
apps/64,libreoffice5.0-impress.png,symlink,./libreoffice-impress.png,25
apps/64,preferences-system-search.png,png,,3085
apps/64,xecurebrowser.png,symlink,./x-browser.png,15
apps/64,blankon-installer.png,png,,4360
apps/64,baobab.png,png,,2571
apps/64,redhat-server_settings.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,utilities-terminal.png,png,,1777
apps/64,office-calendar.png,symlink,./evolution-calendar.png,24
apps/64,Terminal.png,symlink,./utilities-terminal.png,24
apps/64,multimedia-volume-control.png,symlink,./preferences-desktop-sound.png,31
apps/64,anydesk.png,png,,1891
apps/64,libreoffice-impress.png,png,,1399
apps/64,libreoffice34-base.png,symlink,./libreoffice-base.png,22
apps/64,gnome-device-manager.png,symlink,./palimpsest.png,16
apps/64,system-config-users.png,symlink,./config-users.png,18
apps/64,control-center2.png,symlink,../../categories/64/preferences-desktop.png,43
apps/64,gnome-session-hibernate.png,png,,1824
apps/64,xfcalendar.png,symlink,./evolution-calendar.png,24
apps/64,geoblankon-peta.png,png,,6147
apps/64,locale.png,symlink,./preferences-desktop-locale.png,32
apps/64,security.png,png,,2343
apps/64,system-switch-user.png,symlink,./gnome-session-switch.png,26
apps/64,redhat-filemanager.png,symlink,./system-file-manager.png,25
apps/64,multisystem-liveusb.png,png,,2183
apps/64,ksnapshot.png,symlink,./gnome-screenshot.png,22
apps/64,google-pacman.png,png,,2539
